term_id,term_str,n,num,stop,p_stem,pos_max
733,assured,54,0,0,assur,VBD
734,assuring,10,0,0,assur,VBG
735,astonish,5,0,0,astonish,JJ
736,astonishand,1,0,0,astonishand,NN
737,astonished,35,0,0,astonish,VBN
738,astonishing,5,0,0,astonish,VBG
739,astonishingly,1,0,0,astonishingli,RB
740,astonishment,50,0,0,astonish,NN
741,astray,5,0,0,astray,NN
742,asunder,2,0,0,asund,NN
743,at,2342,0,1,at,IN
744,ate,7,0,0,ate,JJ
745,atlantic,1,0,0,atlant,NNP
746,atone,3,0,0,aton,VB
747,atoned,2,0,0,aton,VBN
748,atonement,1,0,0,aton,NN
749,atonementfor,1,0,0,atonementfor,JJ
750,atrocities,1,0,0,atroc,NNS
751,attach,14,0,0,attach,VB
752,attached,37,0,0,attach,VBN
753,attaching,1,0,0,attach,VBG
754,attachment,75,0,0,attach,NN
755,attachmentand,1,0,0,attachmentand,NN
756,attachmenti,1,0,0,attachmenti,NN
757,attachments,7,0,0,attach,NNS
758,attack,16,0,0,attack,NN
759,attacked,4,0,0,attack,VBD
760,attacking,3,0,0,attack,VBG
761,attacks,4,0,0,attack,NNS
762,attain,1,0,0,attain,VB
763,attained,2,0,0,attain,VBD
764,attaining,2,0,0,attain,NN
765,attempt,48,0,0,attempt,NN
766,attempted,14,0,0,attempt,VBD
767,attempting,10,0,0,attempt,VBG
768,attempts,6,0,0,attempt,NNS
769,attend,31,0,0,attend,VB
770,attendance,12,0,0,attend,NN
771,attendant,5,0,0,attend,NN
772,attendants,2,0,0,attend,NN
773,attended,57,0,0,attend,VBD
774,attending,32,0,0,attend,VBG
775,attention,152,0,0,attent,NN
776,attentions,69,0,0,attent,NNS
777,attentive,19,0,0,attent,JJ
778,attentively,6,0,0,attent,RB
779,attentiveness,1,0,0,attent,NN
780,attestation,1,0,0,attest,NN
781,attic,6,0,0,attic,JJ
782,attics,1,0,0,attic,NNS
783,attire,3,0,0,attir,NN
784,attitude,2,0,0,attitud,NN
785,attorney,4,0,0,attorney,NN
786,attorneys,1,0,0,attorney,NNS
787,attract,5,0,0,attract,VB
788,attracted,5,0,0,attract,VBN
789,attracting,2,0,0,attract,VBG
790,attraction,8,0,0,attract,NN
791,attractions,7,0,0,attract,NNS
792,attractive,4,0,0,attract,JJ
793,attribute,7,0,0,attribut,VB
794,attributed,9,0,0,attribut,VBN
795,attributing,5,0,0,attribut,VBG
796,aubin,1,0,0,aubin,NNP
797,audacious,1,0,0,audaci,JJ
798,audible,2,0,0,audibl,JJ
799,audience,7,0,0,audienc,NN
800,auditor,1,0,0,auditor,NN
801,augment,2,0,0,augment,VB
802,augmented,2,0,0,augment,JJ
803,augur,1,0,0,augur,VB
804,augured,1,0,0,augur,VBD
805,august,4,0,0,august,NNP
806,augusta,2,0,0,augusta,NNP
807,aunt,201,0,0,aunt,NN
808,auntbut,1,0,0,auntbut,JJ
809,aunts,38,0,0,aunt,NN
810,auspices,1,0,0,auspic,NN
811,austens,1,0,0,austen,NNP
812,austerity,2,0,0,auster,NN
813,author,10,0,0,author,NN
814,authoress,1,0,0,authoress,NNP
815,authorise,6,0,0,authoris,VB
816,authorised,6,0,0,authoris,VBN
817,authorising,1,0,0,authoris,VBG
818,authoritative,3,0,0,authorit,JJ
819,authority,22,0,0,author,NN
820,authorized,2,0,0,author,VBD
821,authorizing,1,0,0,author,VBG
822,autumn,9,0,0,autumn,NN
823,auxiliary,1,0,0,auxiliari,NN
824,avail,3,0,0,avail,VB
825,availed,4,0,0,avail,VBD
826,avarice,3,0,0,avaric,NN
827,avenue,10,0,0,avenu,NN
828,avenues,1,0,0,avenu,NN
829,average,3,0,0,averag,NN
830,aversion,4,0,0,avers,NN
831,averted,1,0,0,avert,JJ
832,averting,1,0,0,avert,VBG
833,avocations,1,0,0,avoc,NNS
834,avoid,43,0,0,avoid,VB
835,avoidance,2,0,0,avoid,NN
836,avoided,9,0,0,avoid,VBD
837,avoiding,10,0,0,avoid,VBG
838,avowal,4,0,0,avow,NN
839,avowed,4,0,0,avow,JJ
840,avowedly,2,0,0,avowedli,RB
841,awaited,1,0,0,await,VBD
842,awaiting,1,0,0,await,VBG
843,awake,11,0,0,awak,NN
844,awaken,2,0,0,awaken,VB
845,awakened,10,0,0,awaken,JJ
846,aware,73,0,0,awar,JJ
847,away,365,0,0,away,RB
848,awe,10,0,0,awe,NN
849,awed,3,0,0,awe,VBN
850,aweful,1,0,0,awe,JJ
851,awful,11,0,0,aw,JJ
852,awfulness,1,0,0,aw,NN
853,awkward,16,0,0,awkward,JJ
854,awkwardest,1,0,0,awkwardest,JJS
855,awkwardly,2,0,0,awkwardli,RB
856,awkwardness,7,0,0,awkward,NN
857,awkwardnesses,2,0,0,awkward,NNS
858,awoke,4,0,0,awok,VBD
859,ay,3,0,0,ay,NN
860,aye,10,0,0,aye,NN
861,ayear,4,0,0,ayear,JJ
862,ayebecause,1,0,0,ayebecaus,NN
863,ayethat,1,0,0,ayethat,DT
864,aylmers,2,0,0,aylmer,NNPS
865,b,2,0,0,b,NNP
866,baby,1,0,0,babi,NN
867,babylinen,1,0,0,babylinen,NN
868,bachelors,1,0,0,bachelor,NN
869,back,168,0,0,back,RB
870,backed,4,0,0,back,VBN
871,backgammon,2,0,0,backgammon,NN
872,background,2,0,0,background,NN
873,backward,1,0,0,backward,NN
874,backwards,3,0,0,backward,NN
875,bad,73,0,0,bad,JJ
876,badbelongs,1,0,0,badbelong,NNS
877,baddeley,5,0,0,baddeley,NNP
878,bade,3,0,0,bade,VBD
879,badge,1,0,0,badg,NN
880,badness,1,0,0,bad,NN
881,bailiff,2,0,0,bailiff,NN
882,baize,3,0,0,baiz,NN
883,baker,1,0,0,baker,NNP
884,bakewell,1,0,0,bakewel,NNP
885,ball,85,0,0,ball,NN
886,balland,1,0,0,balland,NN
887,ballroom,8,0,0,ballroom,NN
888,balls,22,0,0,ball,NNS
889,balm,2,0,0,balm,NN
890,balmy,1,0,0,balmi,NN
891,banbury,1,0,0,banburi,NNP
892,bandbox,2,0,0,bandbox,NN
893,bane,1,0,0,bane,NN
894,banging,1,0,0,bang,NN
895,banish,8,0,0,banish,VB
896,banished,4,0,0,banish,VBN
897,banishment,1,0,0,banish,NN
898,bank,1,0,0,bank,NNP
899,bankbill,1,0,0,bankbil,JJ
900,banker,1,0,0,banker,NN
901,banks,2,0,0,bank,NN
902,banners,3,0,0,banner,NN
903,banter,1,0,0,banter,NN
904,barbarism,1,0,0,barbar,NN
905,barbarous,3,0,0,barbar,JJ
906,barbarously,1,0,0,barbar,RB
907,bare,1,0,0,bare,NN
908,barefaced,1,0,0,barefac,JJ
909,barely,5,0,0,bare,RB
910,bargain,2,0,0,bargain,NN
911,barking,1,0,0,bark,NN
912,barnet,2,0,0,barnet,NNP
913,barometer,1,0,0,baromet,NN
914,baron,9,0,0,baron,NNP
915,baronet,4,0,0,baronet,NN
916,baronetcy,1,0,0,baronetci,NN
917,baronets,5,0,0,baronet,NN
918,barouche,10,0,0,barouch,NN
919,barouchebox,3,0,0,barouchebox,NN
920,barriers,2,0,0,barrier,NNS
921,bars,2,0,0,bar,NNS
922,baseball,1,0,0,basebal,NN
923,based,1,0,0,base,VBN
924,bashful,1,0,0,bash,JJ
925,basin,2,0,0,basin,NN
926,basis,2,0,0,basi,NN
927,basket,6,0,0,basket,NN
928,bass,1,0,0,bass,NN
929,bath,96,0,0,bath,NNP
930,bathing,1,0,0,bath,VBG
931,battle,1,0,0,battl,NN
932,battled,1,0,0,battl,VBD
933,be,3935,0,1,be,VB
934,beachey,1,0,0,beachey,NNP
935,beads,1,0,0,bead,NNS
936,beams,2,0,0,beam,NN
937,bear,73,0,0,bear,VB
938,bearable,1,0,0,bearabl,JJ
939,bearer,2,0,0,bearer,NN
940,bearing,4,0,0,bear,NN
941,bearings,1,0,0,bear,NNS
942,bears,2,0,0,bear,VBZ
943,beast,1,0,0,beast,NN
944,beat,5,0,0,beat,NN
945,beating,2,0,0,beat,JJ
946,beatings,1,0,0,beat,NNS
947,beauteous,1,0,0,beauteou,JJ
948,beauties,9,0,0,beauti,NNS
949,beautified,1,0,0,beautifi,VBD
950,beautiful,37,0,0,beauti,JJ
951,beautifuland,1,0,0,beautifuland,NN
952,beautifully,1,0,0,beauti,RB
953,beauty,73,0,0,beauti,NN
954,beautyi,1,0,0,beautyi,NN
955,beaux,1,0,0,beaux,NN
956,bebut,1,0,0,bebut,NN
957,became,66,0,0,becam,VBD
958,because,137,0,1,becaus,IN
959,become,25,0,0,becom,VB
960,becomes,5,0,0,becom,VBZ
961,becoming,26,0,0,becom,VBG
962,becomingly,1,0,0,becomingli,RB
963,becomingness,1,0,0,becoming,NN
964,bed,37,0,0,bed,NN
965,bedchamber,3,0,0,bedchamb,NN
966,bedchambers,1,0,0,bedchamb,NNS
967,bedford,2,0,0,bedford,NNP
968,bedroom,1,0,0,bedroom,NN
969,bedrooms,1,0,0,bedroom,NN
970,beds,3,0,0,bed,NNS
971,bedtime,1,0,0,bedtim,NN
972,beech,1,0,0,beech,NN
973,beechen,2,0,0,beechen,NNP
974,been,1562,0,1,been,VBN
975,beengaged,1,0,0,beengag,JJ
976,beenneither,1,0,0,beenneith,NN
977,beetle,1,0,0,beetl,NN
978,befal,1,0,0,befal,VB
979,befall,2,0,0,befal,VB
980,befell,1,0,0,befel,VBP
981,before,634,0,1,befor,IN
982,beforeat,1,0,0,beforeat,NN
983,beforehand,3,0,0,beforehand,NN
984,befriended,2,0,0,befriend,VBD
985,beg,33,0,0,beg,VB
986,began,186,0,0,began,VBD
987,beggars,1,0,0,beggar,NNP
988,begged,11,0,0,beg,VBD
989,begging,5,0,0,beg,VBG
990,begin,37,0,0,begin,VB
991,beginner,2,0,0,beginn,NN
992,beginning,66,0,0,begin,VBG
993,beginnings,2,0,0,begin,NN
994,begins,5,0,0,begin,VBZ
995,beginsbut,1,0,0,beginsbut,NN
996,begs,1,0,0,beg,VBZ
997,begun,32,0,0,begun,VBN
998,behalf,10,0,0,behalf,NN
999,behave,11,0,0,behav,VB
1000,behaved,17,0,0,behav,VBN
1001,behaves,2,0,0,behav,VBD
1002,behaving,5,0,0,behav,VBG
1003,behaviour,81,0,0,behaviour,NN
1004,beheld,9,0,0,beheld,VBD
1005,behind,51,0,0,behind,IN
1006,behindhand,3,0,0,behindhand,NN
1007,behold,2,0,0,behold,VB
1008,beholding,4,0,0,behold,VBG
1009,behow,1,0,0,behow,NN
1010,bei,1,0,0,bei,VB
1011,being,705,0,1,be,VBG
1012,beings,3,0,0,be,NNS
1013,belie,1,0,0,beli,VB
1014,belief,24,0,0,belief,NN
1015,believe,214,0,0,believ,VBP
1016,believed,91,0,0,believ,VBD
1017,believes,1,0,0,believ,VBZ
1018,believing,24,0,0,believ,VBG
1019,belinda,1,0,0,belinda,NNP
1020,bell,10,0,0,bell,NN
1021,belle,1,0,0,bell,NNP
1022,belles,4,0,0,bell,NNP
1023,bells,2,0,0,bell,NNS
1024,belong,13,0,0,belong,VB
1025,belonged,10,0,0,belong,VBD
1026,belonging,10,0,0,belong,NN
1027,belongs,4,0,0,belong,VBZ
1028,beloved,25,0,0,belov,VBN
1029,below,14,0,1,below,IN
1030,bench,6,0,0,bench,NN
1031,benches,2,0,0,bench,NN
1032,bend,3,0,0,bend,VB
1033,beneath,10,0,0,beneath,NN
1034,benefactors,1,0,0,benefactor,NNS
1035,beneficence,1,0,0,benefic,NN
1036,beneficial,1,0,0,benefici,JJ
1037,benefit,12,0,0,benefit,NN
1038,benefited,6,0,0,benefit,VBN
1039,benefiting,1,0,0,benefit,VBG
1040,benefits,1,0,0,benefit,NN
1041,benevolence,6,0,0,benevol,NN
1042,benevolent,5,0,0,benevol,JJ
1043,bennet,293,0,0,bennet,NNP
1044,bennets,39,0,0,bennet,NNP
1045,bennetshe,1,0,0,bennetsh,NNP
1046,bennetthey,1,0,0,bennetthey,NNP
1047,bent,8,0,0,bent,JJ
1048,benumbed,1,0,0,benumb,NN
1049,bequeathed,1,0,0,bequeath,VBD
1050,bequest,1,0,0,bequest,NN
1051,berth,1,0,0,berth,NN
1052,bertram,241,0,0,bertram,NNP
1053,bertrams,66,0,0,bertram,NNP
1054,beseech,1,0,0,beseech,RB
1055,beside,3,0,0,besid,IN
1056,besides,39,0,0,besid,IN
1057,bespeak,2,0,0,bespeak,VBP
1058,bespoke,1,0,0,bespok,VBD
1059,best,166,0,0,best,JJS
1060,bestchosen,1,0,0,bestchosen,JJ
1061,beston,1,0,0,beston,NN
1062,bestow,10,0,0,bestow,VB
1063,bestowed,18,0,0,bestow,VBN
1064,bestowhow,1,0,0,bestowhow,JJ
1065,bestowing,4,0,0,bestow,VBG
1066,bestows,1,0,0,bestow,VB
1067,besttempered,1,0,0,besttemp,NN
1068,bet,1,0,0,bet,VB
1069,betray,7,0,0,betray,VB
1070,betrayed,8,0,0,betray,VBN
1071,betraying,3,0,0,betray,VBG
1072,bets,1,0,0,bet,NNS
1073,betsey,30,0,0,betsey,NNP
1074,betseys,2,0,0,betsey,NNP
1075,better,298,0,0,better,JJR
1076,betterbred,1,0,0,betterbr,JJ
1077,betterinformed,1,0,0,betterinform,JJ
1078,bettersized,1,0,0,betters,JJ
1079,between,190,0,1,between,IN
1080,bewailed,1,0,0,bewail,VBD
1081,bewailing,1,0,0,bewail,VBG
1082,beware,1,0,0,bewar,VB
1083,bewildered,8,0,0,bewild,JJ
1084,bewildering,1,0,0,bewild,NN
1085,bewitched,1,0,0,bewitch,VBN
1086,bewitching,3,0,0,bewitch,NN
1087,beyond,142,0,0,beyond,IN
1088,bias,3,0,0,bia,VB
1089,biased,2,0,0,bias,NN
1090,biassed,1,0,0,biass,VBN
1091,bickerings,1,0,0,bicker,NNS
1092,bid,9,0,0,bid,VB
1093,bidding,4,0,0,bid,NN
1094,bids,1,0,0,bid,VBZ
1095,bilious,1,0,0,biliou,JJ
1096,bill,3,0,0,bill,NN
1097,billiard,1,0,0,billiard,NN
1098,billiardroom,8,0,0,billiardroom,NN
1099,billiards,1,0,0,billiard,NNS
1100,billiardtable,2,0,0,billiardt,NN
1101,bills,1,0,0,bill,NN
1102,bind,1,0,0,bind,VB
1103,binding,1,0,0,bind,NN
1104,bingley,253,0,0,bingley,NNP
1105,bingleyand,1,0,0,bingleyand,NNP
1106,bingleybutgood,1,0,0,bingleybutgood,NNP
1107,bingleyis,1,0,0,bingleyi,NNP
1108,bingleyit,1,0,0,bingleyit,NNP
1109,bingleys,54,0,0,bingley,NNP
1110,biographer,2,0,0,biograph,NN
1111,biographers,1,0,0,biograph,NN
1112,biography,1,0,0,biographi,NN
1113,birds,3,0,0,bird,NNS
1114,birmingham,1,0,0,birmingham,NNP
1115,birth,5,0,0,birth,NN
1116,birthright,1,0,0,birthright,NNP
1117,biscuits,1,0,0,biscuit,NNS
1118,bit,5,0,0,bit,NN
1119,biting,1,0,0,bite,VBG
1120,bits,3,0,0,bit,NNS
1121,bitter,10,0,0,bitter,JJ
1122,bitterest,1,0,0,bitterest,JJS
1123,bitterly,8,0,0,bitterli,RB
1124,bitterness,11,0,0,bitter,NN
1125,black,17,0,0,black,JJ
1126,blacken,1,0,0,blacken,VB
1127,blackest,1,0,0,blackest,JJS
1128,blackguard,1,0,0,blackguard,NN
1129,blacksmiths,1,0,0,blacksmith,NN
1130,blair,1,0,0,blair,NNP
1131,blairs,1,0,0,blair,NNP
1132,blaize,6,0,0,blaiz,NNP
1133,blame,27,0,0,blame,VB
1134,blameable,1,0,0,blameabl,JJ
1135,blamed,4,0,0,blame,VBD
1136,blameless,5,0,0,blameless,NN
1137,blamelessly,3,0,0,blamelessli,JJ
1138,blamelessness,1,0,0,blameless,NN
1139,blaming,3,0,0,blame,VBG
1140,blank,2,0,0,blank,JJ
1141,blanks,1,0,0,blank,NNS
1142,blast,1,0,0,blast,NN
1143,blasted,1,0,0,blast,VBD
1144,blaze,2,0,0,blaze,NN
1145,blemish,1,0,0,blemish,NN
1146,blended,1,0,0,blend,JJ
1147,blenheim,1,0,0,blenheim,NNP
1148,bless,7,0,0,bless,NN
1149,blessed,9,0,0,bless,VBN
1150,blessedness,1,0,0,blessed,NN
1151,blessing,19,0,0,bless,NN
1152,blessings,2,0,0,bless,NN
1153,blest,2,0,0,blest,NNP
1154,blew,1,0,0,blew,VBD
1155,blind,9,0,0,blind,NN
1156,blinded,6,0,0,blind,VBN
1157,blinding,1,0,0,blind,VBG
1158,blindness,4,0,0,blind,NN
1159,blinds,1,0,0,blind,NN
1160,bliss,1,0,0,bliss,NN
1161,blockhead,1,0,0,blockhead,JJ
1162,blockheads,1,0,0,blockhead,NN
1163,blood,7,0,0,blood,NN
1164,bloom,1,0,0,bloom,NN
1165,blooming,2,0,0,bloom,VBG
1166,blots,1,0,0,blot,VB
1167,blotted,1,0,0,blot,VBN
1168,blow,7,0,0,blow,NN
1169,blowing,1,0,0,blow,NN
1170,blown,2,0,0,blown,VBN
1171,blowsy,1,0,0,blowsi,JJ
1172,blue,7,0,0,blue,JJ
1173,blues,1,0,0,blue,NNP
1174,blunder,2,0,0,blunder,NN
1175,blundered,2,0,0,blunder,VBD
1176,blunders,2,0,0,blunder,NN
1177,blunt,1,0,0,blunt,NN
1178,blunted,1,0,0,blunt,VBN
1179,blush,23,0,0,blush,NN
1180,blushed,15,0,0,blush,VBD
1181,blushes,3,0,0,blush,NN
1182,blushing,6,0,0,blush,VBG
1183,board,7,0,0,board,NN
1184,boards,1,0,0,board,NNS
1185,boast,15,0,0,boast,VB
1186,boasted,8,0,0,boast,VBD
1187,boastfor,1,0,0,boastfor,NN
1188,boasting,1,0,0,boast,VBG
1189,boat,2,0,0,boat,NN
1190,boats,2,0,0,boat,NN
1191,boatswain,1,0,0,boatswain,NN
1192,boded,1,0,0,bode,VBD
1193,bodies,1,0,0,bodi,NN
1194,bodily,1,0,0,bodili,JJ
1195,body,58,0,0,bodi,NN
1196,bodyif,1,0,0,bodyif,JJ
1197,bodys,3,0,0,bodi,NN
1198,bodythat,1,0,0,bodythat,NN
1199,bodywould,1,0,0,bodywould,NN
1200,boisterously,1,0,0,boister,RB
1201,bold,8,0,0,bold,JJ
1202,bolder,2,0,0,bolder,NN
1203,boldly,4,0,0,boldli,RB
1204,boldness,2,0,0,bold,NN
1205,bolt,1,0,0,bolt,NN
1206,bolts,1,0,0,bolt,NNS
1207,bon,2,0,0,bon,NN
1208,bond,1,0,0,bond,NNP
1209,bone,1,0,0,bone,NN
1210,bones,1,0,0,bone,NNS
1211,bonnet,10,0,0,bonnet,NN
1212,bonnets,1,0,0,bonnet,NN
1213,book,43,0,0,book,NN
1214,bookcase,3,0,0,bookcas,NN
1215,books,35,0,0,book,NNS
1216,bookseller,2,0,0,booksel,NN
1217,booksoh,1,0,0,booksoh,NN
1218,bookswhat,1,0,0,bookswhat,WP
1219,bookwhen,1,0,0,bookwhen,NN
1220,booted,1,0,0,boot,VBN
1221,bordered,3,0,0,border,VBD
1222,bordering,4,0,0,border,VBG
1223,borders,1,0,0,border,NNS
1224,bore,17,0,0,bore,VBD
1225,born,14,0,0,born,VBN
1226,borne,18,0,0,born,VBN
1227,borough,1,0,0,borough,NN
1228,borrow,3,0,0,borrow,VB
1229,borrowed,2,0,0,borrow,VBN
1230,bosom,7,0,0,bosom,NN
1231,bosoms,1,0,0,bosom,NNS
1232,both,161,0,1,both,DT
1233,bother,1,0,0,bother,VB
1234,bothi,1,0,0,bothi,NN
1235,bottle,6,0,0,bottl,NN
1236,bottom,10,0,0,bottom,NN
1237,bought,15,0,0,bought,VBN
1238,boulanger,1,0,0,boulang,NNP
1239,bound,3,0,0,bound,IN
1240,boundary,2,0,0,boundari,NN
1241,bounded,3,0,0,bound,VBD
1242,bounding,2,0,0,bound,VBG
1243,boundless,1,0,0,boundless,NN
1244,bounds,1,0,0,bound,NNS
1245,bounty,1,0,0,bounti,NN
1246,bourgh,34,0,0,bourgh,NNP
1247,bourghs,4,0,0,bourgh,NNP
1248,bourghthe,1,0,0,bourghth,NNP
1249,bourne,1,0,0,bourn,NNP
1250,bow,23,0,0,bow,NN
1251,bowed,9,0,0,bow,VBD
1252,bowing,2,0,0,bow,VBD
1253,bowl,1,0,0,bowl,NN
1254,bowlinggreen,3,0,0,bowlinggreen,JJ
1255,bows,3,0,0,bow,NNS
1256,box,14,0,0,box,NN
1257,boxed,1,0,0,box,VBD
1258,boxes,4,0,0,box,NN
1259,boy,16,0,0,boy,NN
1260,boys,18,0,0,boy,NNS
1261,brace,1,0,0,brace,NN
1262,bracelets,1,0,0,bracelet,NNS
1263,bragging,1,0,0,brag,NN
1264,braids,1,0,0,braid,NN
1265,brain,5,0,0,brain,NN
1266,brains,2,0,0,brain,NN
1267,branch,5,0,0,branch,NN
1268,branches,1,0,0,branch,NNS
1269,branxholm,1,0,0,branxholm,NNP
1270,brave,1,0,0,brave,VB
1271,braved,2,0,0,brave,VBN
1272,bravo,1,0,0,bravo,NN
1273,breach,6,0,0,breach,NN
1274,bread,6,0,0,bread,NN
1275,breadth,1,0,0,breadth,NN
1276,break,11,0,0,break,VB
1277,breakfast,43,0,0,breakfast,NN
1278,breakfasted,4,0,0,breakfast,VBN
1279,breakfastparlour,5,0,0,breakfastparlour,NN
1280,breakfastroom,15,0,0,breakfastroom,NN
1281,breakfasttable,2,0,0,breakfastt,JJ
1282,breakfasttime,2,0,0,breakfasttim,JJ
1283,breaking,6,0,0,break,VBG
1284,breakingup,1,0,0,breakingup,NN
1285,breakup,2,0,0,breakup,NN
1286,breast,4,0,0,breast,NN
1287,breath,8,0,0,breath,NN
1288,breathe,6,0,0,breath,VB
1289,breathed,3,0,0,breath,NN
1290,breathing,3,0,0,breath,VBG
1291,breathingtime,1,0,0,breathingtim,JJ
1292,breathless,6,0,0,breathless,NN
1293,breaths,1,0,0,breath,NNS
1294,bred,5,0,0,bred,VBN
1295,breechesball,1,0,0,breechesbal,JJ
1296,breed,1,0,0,breed,VBD
1297,breeding,10,0,0,breed,NN
1298,breeze,2,0,0,breez,NN
1299,brevity,1,0,0,breviti,NN
1300,bribe,1,0,0,bribe,VB
1301,bribed,1,0,0,bribe,VBD
1302,bribery,1,0,0,briberi,NN
1303,brick,1,0,0,brick,NN
1304,brickbat,1,0,0,brickbat,NN
1305,bride,6,0,0,bride,NN
1306,bridegroom,2,0,0,bridegroom,NN
1307,bridesmaids,1,0,0,bridesmaid,NNS
1308,bridge,4,0,0,bridg,NN
1309,bridgets,1,0,0,bridget,NNP
1310,bridle,1,0,0,bridl,NN
1311,brief,4,0,0,brief,JJ
1312,briefly,5,0,0,briefli,NN
1313,brieflythe,1,0,0,brieflyth,JJ
1314,bright,12,0,0,bright,JJ
1315,brighten,1,0,0,brighten,VB
1316,brightened,6,0,0,brighten,VBN
1317,brightening,2,0,0,brighten,VBG
1318,brighter,3,0,0,brighter,JJ
1319,brightest,3,0,0,brightest,JJS
1320,brightness,1,0,0,bright,NN
1321,brighton,31,0,0,brighton,NNP
1322,brightoni,1,0,0,brightoni,NNP
1323,brilliancy,4,0,0,brillianc,NN
1324,brilliant,4,0,0,brilliant,JJ
1325,bring,65,0,0,bring,VB
1326,bringing,25,0,0,bring,VBG
1327,brings,4,0,0,bring,VBZ
1328,brink,2,0,0,brink,NN
1329,brisk,1,0,0,brisk,NN
1330,brisker,2,0,0,brisker,NN
1331,briskly,1,0,0,briskli,RB
1332,bristol,2,0,0,bristol,NNP
1333,britain,1,0,0,britain,NNP
1334,british,2,0,0,british,JJ
1335,brittle,1,0,0,brittl,RB
1336,broad,3,0,0,broad,JJ
1337,broadest,1,0,0,broadest,JJS
1338,broadfaced,1,0,0,broadfac,JJ
1339,brock,1,0,0,brock,NNP
1340,brockham,1,0,0,brockham,NNP
1341,broke,16,0,0,broke,VBD
1342,broken,19,0,0,broken,VBN
1343,brokenwinded,1,0,0,brokenwind,JJ
1344,bromley,1,0,0,bromley,NNP
1345,brook,1,0,0,brook,VB
1346,brooking,1,0,0,brook,VBG
1347,brother,254,0,0,brother,NN
1348,brotherbecause,1,0,0,brotherbecaus,NN
1349,brotheri,1,0,0,brotheri,JJ
1350,brotherinlaw,6,0,0,brotherinlaw,NN
1351,brotherinlaws,2,0,0,brotherinlaw,JJ
1352,brotherly,2,0,0,brotherli,NNP
1353,brothers,88,0,0,brother,NN
1354,brothervery,1,0,0,brotherveri,JJ
1355,brought,138,0,0,brought,VBD
1356,brow,3,0,0,brow,NN
1357,brown,6,0,0,brown,JJ
1358,brownes,1,0,0,brown,NNP
1359,brunt,1,0,0,brunt,NN
1360,brute,3,0,0,brute,NN
1361,buck,1,0,0,buck,NN
1362,buckingham,1,0,0,buckingham,NNP
1363,buffoonery,1,0,0,buffooneri,NN
1364,build,3,0,0,build,VBP
1365,building,18,0,0,build,NN
1366,buildings,13,0,0,build,NNP
1367,built,11,0,0,built,VBN
1368,buns,1,0,0,bun,NN
1369,buried,2,0,0,buri,JJ
1370,burlesque,1,0,0,burlesqu,NN
1371,burn,1,0,0,burn,VB
1372,burning,5,0,0,burn,VBG
1373,burnt,2,0,0,burnt,VBN
1374,burst,20,0,0,burst,NN
1375,bursting,1,0,0,burst,VBG
1376,bursts,2,0,0,burst,NN
1377,bury,4,0,0,buri,VB
1378,burying,1,0,0,buri,VBG
1379,busily,3,0,0,busili,RB
1380,business,119,0,0,busi,NN
1381,businessdo,1,0,0,businessdo,JJ
1382,bustle,21,0,0,bustl,NN
1383,bustles,1,0,0,bustl,NNS
1384,busy,19,0,0,busi,JJ
1385,but,2823,0,1,but,CC
1386,butcher,3,0,0,butcher,NN
1387,butchers,2,0,0,butcher,JJ
1388,butler,11,0,0,butler,NN
1389,butter,3,0,0,butter,NN
1390,butters,1,0,0,butter,NN
1391,button,1,0,0,button,NN
1392,buy,12,0,0,buy,VB
1393,buying,3,0,0,buy,VBG
1394,buzz,2,0,0,buzz,NN
1395,by,1801,0,1,by,IN
1396,bye,10,0,0,bye,NN
1397,bystander,2,0,0,bystand,NN
1398,bystanders,1,0,0,bystand,NNS
1399,c,19,0,0,c,NN
1400,cabin,1,0,0,cabin,NN
1401,cabinet,10,0,0,cabinet,NN
1402,cadet,1,0,0,cadet,NN
1403,caesar,1,0,0,caesar,NNP
1404,cake,1,0,0,cake,NN
1405,cakebearers,1,0,0,cakebear,JJ
1406,calculate,4,0,0,calcul,VB
1407,calculated,9,0,0,calcul,VBN
1408,calculation,4,0,0,calcul,NN
1409,calculations,2,0,0,calcul,NNS
1410,calendar,1,0,0,calendar,NN
1411,calico,2,0,0,calico,NN
1412,call,70,0,0,call,VB
1413,called,109,0,0,call,VBN
1414,calling,30,0,0,call,VBG
1415,calls,6,0,0,call,VBZ
1416,calm,17,0,0,calm,JJ
1417,calmelizabeths,1,0,0,calmelizabeth,JJ
1418,calmer,2,0,0,calmer,NN
1419,calmly,10,0,0,calmli,NN
1420,calmness,11,0,0,calm,NN
1421,cambric,1,0,0,cambric,NN
1422,cambridge,1,0,0,cambridg,NNP
1423,cambridgemost,1,0,0,cambridgemost,NNP
1424,came,232,0,0,came,VBD
1425,cameand,1,0,0,cameand,VBP
1426,camilla,3,0,0,camilla,NNP
1427,camp,2,0,0,camp,NN
1428,campand,1,0,0,campand,NN
1429,campbell,5,0,0,campbel,NNP
1430,campful,1,0,0,camp,NN
1431,can,584,0,1,can,MD
1432,canarybird,1,0,0,canarybird,NN
1433,canbut,1,0,0,canbut,VBP
1434,candaughters,1,0,0,candaught,NNS
1435,candid,4,0,0,candid,JJ
1436,candidly,1,0,0,candidli,NN
1437,candle,11,0,0,candl,NN
1438,candlelight,1,0,0,candlelight,NN
1439,candles,2,0,0,candl,NNS
1440,candour,4,0,0,candour,NN
1441,cannot,312,0,0,cannot,VBP
